ProposalId,StartTime,CaptureBlockId,Description,Duration,CAS.ProductTransferStatus,Public,NumFreqChannels,Targets,MinFreq,MaxFreq
SCI-20180516-EB-01,2021-03-31T18:02:53Z,1617213676,MHONGOOSE J1337-28 rising 1,20163.39,SPOOLED,,32768,"J0408-6545,0408-658,J1130-1449,1127-145,J1311-2216,3C283,J1337-28",1.33649999983E9,1.44349999983E9
SCI-20180516-EB-01,2021-03-31T18:02:45Z,1617213673,MHONGOOSE J1337-28 rising 1,20167.47,SPOOLED,,4096,"J0408-6545,0408-658,J1130-1449,1127-145,J1311-2216,3C283,J1337-28",8.56E8,1.712E9
SCI-20210212-MP-01,2021-03-31T01:35:19Z,1617154503,Probing star-planet interaction in the Proxima - Proxima b system with MeerKAT (March - XVI),1767.25,SPOOLED,,4096,"J1939-6342,1934-638,J1424-4913,1421-490,Proxima-Cen",8.56E8,1.712E9
SCI-20180516-MB-03,2021-03-30T23:01:32Z,1617145281,MeerTime Relbin U-band 2021-03-30 J0955-6150 conjunction (part 2),7258.81,SPOOLED,,1024,J0955-6150,5.44E8,1.088E9
SCI-20180516-MB-93,2021-03-30T22:50:32Z,1617144627,Meertime phase up with flatten bandpass,448.17,SPOOLED,,1024,"J1939-6342,PKS1934-638,PKS 1934-63",5.44E8,1.088E9
SCI-20180516-MB-03,2021-03-30T18:47:52Z,1617129982,MeerTime Relbin U-band 2021-03-30 J0955-6150 conjunction (part 1),14453.6,SPOOLED,,1024,J0955-6150,5.44E8,1.088E9
SCI-20180516-MB-93,2021-03-30T18:36:27Z,1617129383,Fluxcal J0408-6545,256.1,SPOOLED,,1024,"J0408-6545_S,J0408-6545_O,PKS 0408-65,J0408-6545_N",5.44E8,1.088E9
SCI-20180516-MB-93,2021-03-30T18:26:16Z,1617128768,Meertime phase up with flatten bandpass,424.16,SPOOLED,,1024,"J0408-6545,PKS 0408-65,PKS 0407-65",5.44E8,1.088E9
SCI-20180516-KH-01,2021-03-30T12:10:01Z,1617106110,"MIGHTEE CDFS_6_5 (4H, RUN1)",1911.19,SPOOLED,,32768,"J0408-6545,0408-658,J0240-2309,0237-233,J0330-2901,CDFS_6_5",8.56E8,1.712E9
SCI-20210212-KK-02,2021-03-30T00:17:50Z,1617063374,"AGN feedback, HI and star formation in a sample of nearby galaxy groups_NGC5903",17408.64,SPOOLED,,32768,"J1939-6342,1934-638,J1517-2422,ApLib,NGC 5903",8.56E8,1.712E9
SCI-20180516-EB-01,2021-03-29T18:09:08Z,1617041239,MHONGOOSE J1253-12 rising 2 copy,20081.86,SPOOLED,,32768,"J0408-6545,0408-658,J1239-1023,1237-101,J1253-12,J1130-1449,1127-145",1.33649999983E9,1.44349999983E9
SCI-20180516-EB-01,2021-03-29T18:09:01Z,1617041229,MHONGOOSE J1253-12 rising 2 copy,20087.5,SPOOLED,,4096,"J0408-6545,0408-658,J1239-1023,1237-101,J1253-12,J1130-1449,1127-145",8.56E8,1.712E9
SCI-20180516-MB-03,2021-03-29T14:32:59Z,1617028281,MeerTime Relbin U-band 2021-03 part 3,6378.47,SPOOLED,,1024,"J0101-6422,J0955-6150,J1157-5112",5.44E8,1.088E9
SCI-20180516-MB-93,2021-03-29T14:11:25Z,1617027081,Fluxcal J0408-6545,256.1,SPOOLED,,1024,"J0408-6545_S,J0408-6545_O,PKS 0408-65,J0408-6545_N",5.44E8,1.088E9
SCI-20180516-MB-93,2021-03-29T14:01:10Z,1617026464,Meertime phase up with flatten bandpass,416.16,SPOOLED,,1024,"J0408-6545,PKS 0408-65,PKS 0407-65",5.44E8,1.088E9
EXT-20210823-RT-01,2021-03-29T00:45:51Z,1616978654,Potential L-band  polcals epoch 3 (LST 13  - 01),22174.62,SPOOLED,,4096,"J1331+3030,3C286,J1939-6342,1934-638,J1923-2104,1920-211,J2131-1207,2128-123",8.56E8,1.712E9
SCI-20180516-EB-01,2021-03-28T18:12:53Z,1616955078,MHONGOOSE J1254-10a rising 3,20147.08,SPOOLED,,32768,"J0408-6545,0408-658,J1239-1023,1237-101,J1254-10a,J1130-1449,1127-145",1.33649999983E9,1.44349999983E9
SCI-20180516-EB-01,2021-03-28T18:12:46Z,1616955073,MHONGOOSE J1254-10a rising 3,20151.47,SPOOLED,,4096,"J0408-6545,0408-658,J1239-1023,1237-101,J1254-10a,J1130-1449,1127-145",8.56E8,1.712E9
SCI-20210212-FG-01,2021-03-28T11:14:40Z,1616929986,Observation of the galaxy clusters A399-A401,18000.38,SPOOLED,,4096,"J0408-6545,0408-658,J0318+1628,CTA21,A399-A401,J0521+1638,3C138",8.56E8,1.712E9
SCI-20180516-MB-03,2021-03-28T09:32:54Z,1616923883,MeerTIME J1902-5105 UHF (2021-03-28)  setting,3633.41,SPOOLED,,1024,J1902-5105,5.44E8,1.088E9
SCI-20180516-MB-93,2021-03-28T09:22:32Z,1616923344,Fluxcal J1939-6342,288.11,SPOOLED,,1024,"J1939-6342_S,J1939-6342_O,PKS 1934-63,J1939-6342_N",5.44E8,1.088E9
SCI-20180516-MB-93,2021-03-28T09:11:09Z,1616922662,Meertime phase up with flatten bandpass,568.22,SPOOLED,,1024,"J0408-6545,PKS 0408-65,PKS 0407-65",5.44E8,1.088E9
SCI-20180516-PW-01,2021-03-28T06:32:43Z,1616913070,ThunderKAT XRB 2021-03-27,3806.39,SPOOLED,true,32768,"J1939-6342,1934-638,J1744-5144,1740-517,GX_339-4,J1911-2006,1908-201,J1848-015,J2011-0644,2008-068,GRS1915+105",8.56E8,1.712E9
SCI-20210212-MP-01,2021-03-28T05:21:27Z,1616908870,Probing star-planet interaction in the Proxima - Proxima b system with MeerKAT (March - XIV),1751.26,SPOOLED,,4096,"J1939-6342,1934-638,J1424-4913,1421-490,Proxima-Cen",8.56E8,1.712E9
SCI-20180516-MB-03,2021-03-28T02:44:40Z,1616899471,MeerTime Relbin U-band 2021-03-28 J1902-5105 conjunction (part 2),7242.81,SPOOLED,,1024,J1902-5105,5.44E8,1.088E9
SCI-20180516-MB-93,2021-03-28T02:35:24Z,1616898919,Meertime phase up with flatten bandpass,432.17,SPOOLED,,1024,"J1939-6342,PKS1934-638,PKS 1934-63",5.44E8,1.088E9
SCI-20180516-MB-03,2021-03-27T22:32:51Z,1616884281,MeerTime Relbin U-band 2021-03-28 J1902-5105 conjunction (part 1),14445.6,SPOOLED,,1024,J1902-5105,5.44E8,1.088E9
SCI-20180516-MB-93,2021-03-27T22:21:25Z,1616883681,Fluxcal J1939-6342,408.16,SPOOLED,,1024,"J1939-6342_S,J1939-6342_O,PKS 1934-63,J1939-6342_N",5.44E8,1.088E9
SCI-20180516-MB-93,2021-03-27T22:11:14Z,1616883066,Meertime phase up with flatten bandpass,456.18,SPOOLED,,1024,"J0408-6545,PKS 0408-65,PKS 0407-65",5.44E8,1.088E9
SCI-20180516-KH-01,2021-03-27T11:03:57Z,1616842869,"MIGHTEE CDFS_5_8 (4H, RUN2)",14345.93,SPOOLED,,32768,"J0408-6545,0408-658,J0240-2309,0237-233,J0328-2741,CDFS_5_8,J0521+1638,3C138",8.56E8,1.712E9
SCI-20180516-PW-03,2021-03-27T06:03:54Z,1616824945,Short GRB 210323A second observation,15561.42,SPOOLED,true,4096,"J1939-6342,1934-638,J2236+2828,2234+282,GRB210323A",8.56E8,1.712E9
SCI-20210212-MP-01,2021-03-27T05:31:27Z,1616823068,Probing star-planet interaction in the Proxima - Proxima b system with MeerKAT (March - XIII),1751.26,SPOOLED,,4096,"J1939-6342,1934-638,J1424-4913,1421-490,Proxima-Cen",8.56E8,1.712E9
SCI-20180516-MB-03,2021-03-27T03:02:54Z,1616814082,MeerTIME J1902-5105 UHF (2021-03-27),5754.23,SPOOLED,,1024,"J1930-1852,J1902-5105",5.44E8,1.088E9
SCI-20180516-MB-93,2021-03-27T02:49:56Z,1616813391,Fluxcal J1939-6342,256.1,SPOOLED,,1024,"J1939-6342_S,J1939-6342_O,PKS 1934-63,J1939-6342_N",5.44E8,1.088E9
SCI-20180516-MB-93,2021-03-27T02:41:12Z,1616812864,Meertime phase up with flatten bandpass,416.16,SPOOLED,,1024,"J1939-6342,PKS1934-638,PKS 1934-63",5.44E8,1.088E9
SCI-20180923-MK-04,2021-03-26T17:32:43Z,1616779881,TRAPUM Globular Clusters: wCen (epoch 2/2),14569.84,SPOOLED,,4096,J1326-4728A,8.56E8,1.712E9
SCI-20180923-MK-94,2021-03-26T17:16:39Z,1616778969,TRAPUM phase up with flatten bandpass,463.8,SPOOLED,,4096,"J0408-6545,PKS 0408-65,PKS 0407-65",8.56E8,1.712E9
SSV-20210318-SS-01,2021-03-26T14:40:24Z,1616769529,3C138 Mosaic,6117.41,SPOOLED,,4096,"J0521+1638,3C138,3C138_000,3C138_001,3C138_002,3C138_003,3C138_004,3C138_005,3C138_006,3C138_007,3C138_008,3C138_009,3C138_010,3C138_011,3C138_012,3C138_013,3C138_014,3C138_015,3C138_016,3C138_017,3C138_018,3C138_019,3C138_020,3C138_021,3C138_022,3C138_023,3C138_024,3C138_025,3C138_026,3C138_027,3C138_028,3C138_029,3C138_030,3C138_031,3C138_032,3C138_033,3C138_034,3C138_035,3C138_036,3C138_037,3C138_038,3C138_039,3C138_041,3C138_042,3C138_043,3C138_044,3C138_045,3C138_046,3C138_047,3C138_048,3C138_049,3C138_050,3C138_051,3C138_052,3C138_053,3C138_054,3C138_055,3C138_056,3C138_057,3C138_058,3C138_059,3C138_060,3C138_061,3C138_062,3C138_063,3C138_064,3C138_065,3C138_066,3C138_067,3C138_068,3C138_069,3C138_070,3C138_071,3C138_072,3C138_073,3C138_074,3C138_075,3C138_076,3C138_077,3C138_078,3C138_079,3C138_080",8.56E8,1.712E9
SCI-20180516-KH-01,2021-03-26T10:06:49Z,1616753040,"MIGHTEE CDFS_5_8 (4H, RUN1)",14273.96,SPOOLED,,32768,"J0408-6545,0408-658,J0240-2309,0237-233,J0328-2741,CDFS_5_8,J0521+1638,3C138",8.56E8,1.712E9
SCI-20210212-MP-01,2021-03-26T05:46:27Z,1616737569,Probing star-planet interaction in the Proxima - Proxima b system with MeerKAT (March - XII),1751.26,SPOOLED,,4096,"J1939-6342,1934-638,J1424-4913,1421-490,Proxima-Cen",8.56E8,1.712E9
SCI-20210212-JD-01,2021-03-25T16:57:41Z,1616691445,UHF Observations of COSMOS,28891.45,SPOOLED,,4096,"J0408-6545,0408-658,J1008+0730,3C237,COSMOS,J1939-6342,1934-638",5.44E8,1.088E9
SCI-20180516-KH-01,2021-03-25T11:47:45Z,1616672774,"MIGHTEE CDFS_5_6 (4H, RUN2)",14385.91,SPOOLED,,32768,"J0408-6545,0408-658,J0240-2309,0237-233,J0329-2834,CDFS_5_6,J0521+1638,3C138",8.56E8,1.712E9
SCI-20180516-KH-01,2021-03-25T11:17:28Z,1616670876,"MIGHTEE CDFS_5_6 (4H, RUN2)",71.97,SPOOLED,,32768,"J0408-6545,0408-658",8.56E8,1.712E9
SCI-20180516-PW-03,2021-03-25T06:17:56Z,1616652974,Short GRB 210323A,15569.41,SPOOLED,true,4096,"J1939-6342,1934-638,J2236+2828,2234+282,GRB210323A",8.56E8,1.712E9
SCI-20210212-MP-01,2021-03-25T05:42:03Z,1616650909,Probing star-planet interaction in the Proxima - Proxima b system with MeerKAT (March - XI),1871.21,SPOOLED,,4096,"J1939-6342,1934-638,J1424-4913,1421-490,Proxima-Cen",8.56E8,1.712E9
SCI-20200703-MK-01,2021-03-24T21:58:01Z,1616622977,MPIfR Galactic Plane Survey with S-band and L-band component part : -17.9 to -20.1,27716.27,SPOOLED,,4096,"3C286,J1130-1449,1740-517,MSGPS_L_3772,MSGPS_L_3774,MSGPS_L_3776,MSGPS_L_3778,MSGPS_L_3773,MSGPS_L_3775,MSGPS_L_3777,MSGPS_L_3779,MSGPS_L_3749,MSGPS_L_3751,MSGPS_L_3753,MSGPS_L_3755,MSGPS_L_3750,MSGPS_L_3752,MSGPS_L_3754,MSGPS_L_3756,MSGPS_L_3726,MSGPS_L_3728,MSGPS_L_3730,MSGPS_L_3732,MSGPS_L_3727,MSGPS_L_3729,MSGPS_L_3731,MSGPS_L_3733,MSGPS_L_3703,MSGPS_L_3705,MSGPS_L_3707,MSGPS_L_3709,MSGPS_L_3704,MSGPS_L_3706,MSGPS_L_3708,MSGPS_L_3710,MSGPS_L_3680,MSGPS_L_3682,MSGPS_L_3684,MSGPS_L_3686,MSGPS_L_3681,MSGPS_L_3683,MSGPS_L_3685,MSGPS_L_3687,J1939-6342",8.56E8,1.712E9
SCI-20210212-QY-01,2021-03-24T19:32:35Z,1616614330,Searching for axion dark matter with MeerKAT A2,6174.02,SPOOLED,,32768,"J0408-6545,0408-658,J0828-3731,0826-373,J0806.4-4123",5.44E8,1.088E9
SCI-20210212-MP-01,2021-03-24T00:44:15Z,1616546528,Probing star-planet interaction in the Proxima - Proxima b system with MeerKAT (March - X),1783.25,SPOOLED,,4096,"J1939-6342,1934-638,J1424-4913,1421-490,Proxima-Cen",8.56E8,1.712E9
SCI-20210212-TJ-01,2021-03-23T17:02:27Z,1616518878,GroupN4,27484.37,SPOOLED,,4096,"J0408-6545,0408-658,J1120-2508,1117-248,F08536-0222,F09004-2031,F09083-0841,F09111-1007,C09432-1405,F10015-0614,F10042-2941,F10124-2837,F10221-2318,F11005-1601,F11009-2249,F11122-2327,F11186-0242,F11224-0931,F11290-3001,F11316-0934,F11442-2738,F11445-1634,F11514-2253,F11535-1937,F11569-1859,J1331+3030,3C286,J1939-6342,1934-638",8.56E8,1.712E9
SCI-20180516-KH-01,2021-03-23T11:32:41Z,1616499068,"MIGHTEE CDFS_5_6 (4H, RUN1)",14385.91,SPOOLED,,32768,"J0408-6545,0408-658,J0240-2309,0237-233,J0329-2834,CDFS_5_6,J0521+1638,3C138",8.56E8,1.712E9
SCI-20180516-MB-03,2021-03-23T08:07:53Z,1616486783,MeerTime Relbin U-band 2021-03 part 4,8323.23,SPOOLED,,1024,"J1603-7202,J1732-5049,J1902-5105,J2129-5721",5.44E8,1.088E9
SCI-20180516-MB-93,2021-03-23T07:59:54Z,1616486386,Fluxcal J0408-6545,256.1,SPOOLED,,1024,"J0408-6545_S,J0408-6545_O,PKS 0408-65,J0408-6545_N",5.44E8,1.088E9
SCI-20180516-MB-93,2021-03-23T07:48:05Z,1616485678,Meertime phase up with flatten bandpass,440.17,SPOOLED,,1024,"J0408-6545,PKS 0408-65,PKS 0407-65",5.44E8,1.088E9
SCI-20210212-MP-01,2021-03-23T02:16:26Z,1616465771,Probing star-planet interaction in the Proxima - Proxima b system with MeerKAT (March - IX),1767.25,SPOOLED,,4096,"J1939-6342,1934-638,J1424-4913,1421-490,Proxima-Cen",8.56E8,1.712E9
SCI-20180516-EB-01,2021-03-22T20:28:23Z,1616444803,MHONGOOSE J1106-14 setting 5,19388.82,SPOOLED,,32768,"J1130-1449,1127-145,J1106-14,J1939-6342,1934-638",1.33649999983E9,1.44349999983E9
SCI-20180516-EB-01,2021-03-22T20:28:17Z,1616444798,MHONGOOSE J1106-14 setting 5,19399.79,SPOOLED,,4096,"J1130-1449,1127-145,J1106-14,J1939-6342,1934-638",8.56E8,1.712E9
SCI-20210212-MM-01,2021-03-22T16:36:32Z,1616430972,Group J1051-17 Rising,10707.47,SPOOLED,,32768,"J0408-6545,0408-658,J1051-2023,1049-201,J1051-17",8.56E8,1.712E9
EXT-20210823-RT-01,2021-03-22T09:31:27Z,1616405470,Potential L-band  polcals epoch 2 (LST 21  - 03),21318.98,SPOOLED,,4096,"J1939-6342,1934-638,J0059+0006,0056-001,J0108+0134,0106+013,J0521+1638,3C138",8.56E8,1.712E9
SCI-20210212-MP-01,2021-03-22T05:01:27Z,1616389271,Probing star-planet interaction in the Proxima - Proxima b system with MeerKAT (March - VIII),1759.26,SPOOLED,,4096,"J1939-6342,1934-638,J1424-4913,1421-490,Proxima-Cen",8.56E8,1.712E9
SCI-20180516-EB-01,2021-03-21T23:10:02Z,1616368104,MHONGOOSE J1321-31 setting 1,19380.66,SPOOLED,,32768,"J1939-6342,1934-638,J1130-1449,1127-145,J1311-2216,3C283,J1321-31",1.33649999983E9,1.44349999983E9
SCI-20180516-EB-01,2021-03-21T23:09:54Z,1616368094,MHONGOOSE J1321-31 setting 1,19391.8,SPOOLED,,4096,"J1939-6342,1934-638,J1130-1449,1127-145,J1311-2216,3C283,J1321-31",8.56E8,1.712E9
SCI-20180923-MK-04,2021-03-21T17:47:47Z,1616348783,TRAPUM Globular Clusters: wCen (epoch 1/2),14465.88,SPOOLED,,4096,J1326-4728A,8.56E8,1.712E9
SCI-20180923-MK-94,2021-03-21T17:31:08Z,1616347863,TRAPUM phase up with flatten bandpass,479.8,SPOOLED,,4096,"J0408-6545,PKS 0408-65,PKS 0407-65",8.56E8,1.712E9
SCI-20210212-KK-02,2021-03-21T08:20:11Z,1616314763,"AGN feedback, HI and star formation in a sample of nearby galaxy groups_NGC193",17248.7,SPOOLED,,32768,"J0408-6545,0408-658,J0022+0014,0019-000,NGC 193",8.56E8,1.712E9
SCI-20210212-MP-01,2021-03-21T01:06:29Z,1616288773,Probing star-planet interaction in the Proxima - Proxima b system with MeerKAT (March - VII),1775.25,SPOOLED,,4096,"J1939-6342,1934-638,J1424-4913,1421-490,Proxima-Cen",8.56E8,1.712E9
SCI-20210212-BM-01,2021-03-20T18:38:10Z,1616265470,Centaurus A - core,21518.9,SPOOLED,,32768,"J0408-6545,0408-658,J1424-4913,1421-490,CenA,J1939-6342,1934-638",8.56E8,1.712E9
SCI-20210212-KK-02,2021-03-20T13:47:55Z,1616247960,"AGN feedback, HI and star formation in a sample of nearby galaxy groups_NGC1550",17272.69,SPOOLED,,32768,"J0408-6545,0408-658,J0423-0120,0420-014,NGC 1550",8.56E8,1.712E9
SCI-20180516-KH-01,2021-03-20T09:45:05Z,1616233334,XMMLSS_7_6 - Priority 1 - Run 1 (3C40 Test),14329.94,SPOOLED,,32768,"J0408-6545,0408-658,J0201-1132,J0217-0543,XMMLSS_7_6,J0137+3309,3C48",8.56E8,1.712E9
SCI-20210212-MP-01,2021-03-20T04:45:26Z,1616215509,Probing star-planet interaction in the Proxima - Proxima b system with MeerKAT (March - VI),1767.25,SPOOLED,,4096,"J1939-6342,1934-638,J1424-4913,1421-490,Proxima-Cen",8.56E8,1.712E9
SCI-20180516-PW-01,2021-03-20T03:12:51Z,1616209876,ThunderKAT XRB 2021-03-20,3686.44,SPOOLED,true,32768,"J1939-6342,1934-638,J1744-5144,1740-517,GX_339-4,J1911-2006,1908-201,J1848-015,J2011-0644,2008-068,GRS1915+105",8.56E8,1.712E9
SCI-20210212-FM-01,2021-03-19T22:04:10Z,1616191430,NGC5643 - setting,18328.25,SPOOLED,,32768,"J0408-6545,0408-658,J1427-4206,1424-418,NGC5643,J1331+3030,3C286,J1939-6342,1934-638",8.56E8,1.712E9
SCI-20210212-FM-01,2021-03-19T16:43:31Z,1616172189,ESO 428-G014  - setting,18096.34,SPOOLED,,32768,"J0408-6545,0408-658,J0735-1735,0733-174,ESO428-G014,J0521+1638,3C138",8.56E8,1.712E9
SCI-20180516-MB-03,2021-03-19T12:59:57Z,1616158705,MeerTIME J0737-3039A epoch 22 (UHF),10868.21,SPOOLED,,1024,J0737-3039A,5.44E8,1.088E9
SCI-20180516-MB-93,2021-03-19T12:46:36Z,1616157987,Fluxcal J0408-6545,256.1,SPOOLED,,1024,"J0408-6545_S,J0408-6545_O,PKS 0408-65,J0408-6545_N",5.44E8,1.088E9
SCI-20180516-MB-93,2021-03-19T12:36:20Z,1616157376,Meertime phase up with flatten bandpass,448.17,SPOOLED,,1024,"J0408-6545,PKS 0408-65,PKS 0407-65",5.44E8,1.088E9
SCI-20210212-PM-02,2021-03-19T02:49:58Z,1616122148,Observation of J1928+1746 - visit 3,14329.94,SPOOLED,,4096,"J1939-6342,1934-638,J2011-0644,2008-068,J1928+1746",8.56E8,1.712E9
SCI-20210212-MP-01,2021-03-19T02:11:26Z,1616119868,Probing star-planet interaction in the Proxima - Proxima b system with MeerKAT (March - V),1759.26,SPOOLED,,4096,"J1939-6342,1934-638,J1424-4913,1421-490,Proxima-Cen",8.56E8,1.712E9
SCI-20180516-EB-01,2021-03-18T19:52:51Z,1616097074,MHONGOOSE J1253-12 rising 3,20130.78,SPOOLED,,32768,"J0408-6545,0408-658,J1239-1023,1237-101,J1253-12,J1130-1449,1127-145",1.33649999983E9,1.44349999983E9
SCI-20180516-EB-01,2021-03-18T19:52:42Z,1616097070,MHONGOOSE J1253-12 rising 3,20135.48,SPOOLED,,4096,"J0408-6545,0408-658,J1239-1023,1237-101,J1253-12,J1130-1449,1127-145",8.56E8,1.712E9
SCI-20210212-KK-02,2021-03-18T13:32:45Z,1616074310,"AGN feedback, HI and star formation in a sample of nearby galaxy groups_NGC1587",17224.71,SPOOLED,,32768,"J0408-6545,0408-658,J0503+0203,0500+019,NGC 1587",8.56E8,1.712E9
EXT-20210822-OW-01,2021-03-18T11:35:54Z,1616067348,RTS: 3.1.2.1 S-band Interferometric Phase Stability PKS1934-63 S3,3610.63,SPOOLED,,4096,"J1939-6342,PKS 1934-63",1.75E9,2.625E9
EXT-20210822-OW-01,2021-03-18T10:20:46Z,1616062836,RTS: 3.1.2.1 S-band Interferometric Phase Stability PKS1934-63 S3,3607.62,SPOOLED,,4096,"J1939-6342,PKS 1934-63",1.75E9,2.625E9
SCI-20180516-MB-05,2021-03-18T05:06:55Z,1616043826,MeerTIME MSP regular  (2021 epoch 6) part 3,12002.28,SPOOLED,,1024,"J1804-2858,J1811-2405,J1843-1113,J1832-0836,J1825-0319,J1918-0642,J2010-1323,J2039-3616,J2124-3358,J2241-5236,J2236-5527,J2129-5721,J1946-5403,J1902-5105,J1933-6211,J1903-7051,J1909-3744,J2145-0750,J2150-0326,J2222-0137,J2234+0944,J2229+2643,J2317+1439,J0030+0451,J0125-2327,J2322-2650",8.56E8,1.712E9
SCI-20180516-MB-95,2021-03-18T04:53:56Z,1616043230,Meertime phase up with flatten bandpass,488.09,SPOOLED,,1024,"J1939-6342,PKS1934-638,PKS 1934-63",8.56E8,1.712E9
SCI-20180516-MB-05,2021-03-18T00:33:29Z,1616027597,MeerTIME MSP regular  (2021 epoch 6) part 2,15386.92,SPOOLED,,1024,"J1603-7202,J1614-2230,J1629-6902,J1643-1224,J1652-4838,J1653-2054,J1658-5324,J1705-1903,J1708-3506,J1713+0747,J1719-1438,J1721-2457,J1730-2304,J1732-5049,J1737-0811,J1744-1134,J1747-4036,J1751-2857,J1756-2251,J1757-5322,J1801-1417,J1802-2124",8.56E8,1.712E9
SCI-20180516-MB-95,2021-03-18T00:23:56Z,1616027033,Meertime phase up with flatten bandpass,448.08,SPOOLED,,1024,"J1939-6342,PKS1934-638,PKS 1934-63",8.56E8,1.712E9
SCI-20180516-MB-05,2021-03-17T19:57:56Z,1616010986,MeerTIME MSP regular  (2021 epoch 6) part 1,15859.01,SPOOLED,,1024,"J0437-4715,J0610-2100,J0613-0200,J0614-3329,J0636-3044,J0711-6830,J0900-3144,J0931-1902,J0955-6150,J1012-4235,J1017-7156,J1022+1001,J1024-0719,J1036-8317,J1045-4509,J1101-6424,J1103-5403,J1125-5825,J1125-6014,J1231-1411,J1216-6410,J1327-0755,J1421-4409,J1431-5740,J1435-6100,J1446-4701,J1455-3330,J1513-2550,J1525-5545,J1543-5149,J1545-4550,J1547-5709,J1600-3053",8.56E8,1.712E9
SCI-20180516-MB-95,2021-03-17T19:47:02Z,1616010419,Fluxcal J0408-6545,256.05,SPOOLED,,1024,"J0408-6545_S,J0408-6545_O,PKS 0408-65,J0408-6545_N",8.56E8,1.712E9
SCI-20180516-MB-95,2021-03-17T19:36:17Z,1616009771,Meertime phase up with flatten bandpass,416.08,SPOOLED,,1024,"J0408-6545,PKS 0408-65,PKS 0407-65",8.56E8,1.712E9
SCI-20180516-EB-01,2021-03-16T22:33:29Z,1615933874,MHONGOOSE J1254-10a setting 1,19494.81,SPOOLED,,32768,"J1130-1449,1127-145,J1239-1023,1237-101,J1254-10a,J1939-6342,1934-638",1.33649999983E9,1.44349999983E9
SCI-20180516-EB-01,2021-03-16T22:33:19Z,1615933870,MHONGOOSE J1254-10a setting 1,19503.75,SPOOLED,,4096,"J1130-1449,1127-145,J1239-1023,1237-101,J1254-10a,J1939-6342,1934-638",8.56E8,1.712E9
SCI-20210212-PM-02,2021-03-16T15:31:27Z,1615908670,Observation of J1101-6101 - visit 1 (rising),14953.67,SPOOLED,,4096,"J0408-6545,0408-658,J0906-6829,0906-682,J1101-6101",8.56E8,1.712E9
SCI-20210212-KK-02,2021-03-16T08:16:38Z,1615882572,"AGN feedback, HI and star formation in a sample of nearby galaxy groups_NGC7252",17360.66,SPOOLED,,32768,"J1939-6342,1934-638,J2206-1835,2203-188,NGC 7252,J0408-6545,0408-658",8.56E8,1.712E9
SCI-20210212-MP-01,2021-03-16T02:31:26Z,1615861868,Probing star-planet interaction in the Proxima - Proxima b system with MeerKAT (March - IV),1767.25,SPOOLED,,4096,"J1939-6342,1934-638,J1424-4913,1421-490,Proxima-Cen",8.56E8,1.712E9
SCI-20210212-MM-01,2021-03-15T22:54:33Z,1615848852,Group J1051-17 Setting,10603.51,SPOOLED,,32768,"J1331+3030,3C286,J1051-2023,1049-201,J1051-17",8.56E8,1.712E9
SCI-20210212-NM-01,2021-03-15T16:54:32Z,1615827253,Observations of the Hydra Cluster - Obs 2,21358.96,SPOOLED,,32768,"J0408-6545,0408-658,J1051-2023,1049-201,Hydra,J1331+3030,3C286",8.56E8,1.712E9
SCI-20210212-PM-02,2021-03-15T03:05:05Z,1615777454,Observation of J1928+1746 - visit 2,14329.94,SPOOLED,,4096,"J1939-6342,1934-638,J2011-0644,2008-068,J1928+1746",8.56E8,1.712E9
SCI-20210212-MP-01,2021-03-15T02:31:26Z,1615775470,Probing star-planet interaction in the Proxima - Proxima b system with MeerKAT (March - III),1767.25,SPOOLED,,4096,"J1939-6342,1934-638,J1424-4913,1421-490,Proxima-Cen",8.56E8,1.712E9
SCI-20180516-EB-01,2021-03-14T20:34:11Z,1615753901,MHONGOOSE J1106-14 setting 1,19380.66,SPOOLED,,32768,"J1130-1449,1127-145,J1106-14,J1939-6342,1934-638",1.33649999983E9,1.44349999983E9
SCI-20180516-EB-01,2021-03-14T20:34:01Z,1615753893,MHONGOOSE J1106-14 setting 1,19391.8,SPOOLED,,4096,"J1130-1449,1127-145,J1106-14,J1939-6342,1934-638",8.56E8,1.712E9
SCI-20210212-QY-01,2021-03-14T18:11:33Z,1615745471,Searching for axion dark matter with MeerKAT B1,6316.13,SPOOLED,,32768,"J0408-6545,0408-658,J0828-3731,0826-373,J0806.4-4123",5.44E8,1.088E9
SCI-20210212-MP-01,2021-03-14T03:46:33Z,1615693575,Probing star-planet interaction in the Proxima - Proxima b system with MeerKAT (March - II),1767.25,SPOOLED,,4096,"J1939-6342,1934-638,J1424-4913,1421-490,Proxima-Cen",8.56E8,1.712E9
SCI-20180516-EB-01,2021-03-13T21:32:53Z,1615671082,MHONGOOSE J1153-28 setting 5,20864.58,SPOOLED,,32768,"J0408-6545,0408-658,J1154-3505,1151-348,J1153-28,J1130-1449,1127-145,J1939-6342,1934-638",1.33649999983E9,1.44349999983E9
SCI-20180516-EB-01,2021-03-13T21:32:45Z,1615671075,MHONGOOSE J1153-28 setting 5,20871.17,SPOOLED,,4096,"J0408-6545,0408-658,J1154-3505,1151-348,J1153-28,J1130-1449,1127-145,J1939-6342,1934-638",8.56E8,1.712E9
SCI-20210212-PM-02,2021-03-13T03:46:34Z,1615607175,Observation of J1928+1746 - visit 1,14353.93,SPOOLED,,4096,"J1939-6342,1934-638,J2011-0644,2008-068,J1928+1746",8.56E8,1.712E9
